fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,type
6.77647913017811,0.572746428888843,0.291553008289453,2.20908956748937,0.0409937187899377,14.7881449835877,70.9541033272384,0.994317912911998,3.32095791740655,0.743086848803925,10.2589761752042,5,White
6.2885766001208,0.292612666858086,0.140804231318576,7.04863236697496,0.0461162739481326,53.4326472583191,193.555551911125,0.997128256564286,3.23530131319207,0.42187049243969,9.03252314277601,5,White
6.61938406066592,0.329132754327834,0.241178610306764,16.5113406977158,0.045963490987215,31.5962175676203,159.919064995511,1.00015931160553,3.08175556295434,0.523739852565075,9.12011857719319,5,White
6.00086598749835,0.282388712675838,0.269561935826875,15.738289754634,0.0369591515157546,29.7300164907824,145.587759890742,0.995112444063409,3.18885617567141,0.440863222488655,13.010586826617,3,White
6.59219178208743,0.361336732712801,0.52355661117884,11.009780069254,0.0470100048414516,7.34778285046539,111.764792384839,0.997092715643907,3.05814978155088,0.459296479027356,9.44236094182561,5,White
7.03221830315979,0.116438317526882,0.353060264858126,5.56771742422858,0.0490058193783463,37.476691286848,116.115140162125,0.994912733346164,3.30415355506453,0.424611103380887,10.216585057395,4,White
6.81802207440031,0.373873017138154,0.511528490316399,11.3629291433784,0.0450749344539415,69.1841663874001,181.072742049018,0.998791586817736,3.18560629605896,0.442429068338127,8.86561386719313,5,White
7.62830784412856,0.259709388428669,0.250542728662397,1.73928160859769,0.0388413764178332,29.628604350671,124.732179473975,0.993712506993899,3.46388958597106,0.559829080962665,10.2767531425129,4,White
6.92576448825184,0.279302868481313,0.22142158037931,9.95057818767356,0.0531569574932414,34.4800734501132,120.143956052941,0.997874494995695,3.07117940052031,0.460254554809252,9.56874527814832,5,White
7.55871724934344,0.390780750262228,0.461067611669014,11.5462241777463,0.0849182925316152,56.2139898811144,180.069245581827,0.999368583759797,2.91602705941329,0.507600886926441,9.22283021750615,5,White
5.94766722994122,0.290704237356255,0.251246317131433,1.4150283218455,0.0340204395673989,27.7950755303246,116.924278546797,0.988933159533172,3.09994637279003,0.429154636952717,13.1652861322132,4,White
7.58025566888522,0.180062988012195,0.309632652206485,11.3248210672644,0.0520795879607013,22.6779519961068,107.730403741405,0.998759270948088,3.18167291576578,0.439585741732861,9.4584395189461,3,White
6.53808818178455,0.221106176477783,0.190384841894888,1.09551025733591,0.0651042867727164,34.2539032529324,168.737921651647,0.993224944416405,3.06349651854163,0.500195803044926,9.40066924983743,4,White
5.30024391929105,0.30198020943705,0.302396024752231,1.20642985541567,0.029934699596068,27.0303682571911,103.373106693432,0.987687857438449,3.32035601748087,0.399736416945055,13.6087851370045,3,White
6.61652482440736,0.272189061532121,0.331068926094682,3.61585483269504,0.035109863603927,9.18437930353122,49.3257563712057,0.992782692873088,3.07300255842306,0.399908860950095,10.4037975771937,4,White
6.74232754480388,0.182151294155912,0.320130240803512,7.30848654721553,0.0479898905335974,16.8505729828454,112.068658317872,0.996287959536826,3.43529489240813,0.442635943640571,10.3277451735423,4,White
6.25311579224431,0.190862302526449,0.210834090719243,1.74474810421175,0.0498983296538032,35.2794700663038,170.649340766275,0.993339611681585,3.33586083707283,0.499787289626297,10.2485500117419,4,White
7.46048192317291,0.220440067925439,0.269439222260461,1.61761465072949,0.0579650994110718,44.367334375475,94.3013955526151,0.993969057557412,3.30021941510394,0.439718929434979,9.7743727767154,3,White
6.98902430644365,0.221481556453888,0.320431921810195,16.787234730216,0.0569679074310551,47.2670669192559,159.090484696963,1.00161594753417,3.37530542835362,0.381029785039814,9.54152990544912,4,White
6.81589028085465,0.18121387855103,0.300284779334536,13.5810503342644,0.0627868543936118,19.049688398635,185.414550371092,0.998966355130066,3.01103209824955,0.524082645610508,8.96813462890066,3,White
8.28989468178291,0.343204425668806,0.489306317321082,8.01653848312544,0.0469998140980755,53.5755608759044,206.667395571978,0.997373725703795,3.0815765198512,0.523918425736095,10.6517459392461,4,White
6.96909516202314,0.222110334695152,0.281630451980837,7.98590599340351,0.0511777733068809,40.1414659806255,110.609733954662,0.994368234241946,3.23211551139158,0.601435893632654,11.5033821755398,2,White
6.01444824330212,0.261342991176123,0.419153147621117,5.27659536065677,0.0280113396937644,69.707274129372,185.096392453876,0.991637513582905,3.39915925502953,0.400270688255945,12.4497214022394,2,White
7.15500160105945,0.360751827640464,0.340205384145659,14.4404864206478,0.0581118805256145,44.7497478577037,184.867460451279,0.999174605937694,3.13500268565566,0.569073350570195,10.2442872266484,5,White
6.50532917440189,0.180178475084672,0.410307172950961,14.3675814645798,0.0399416195645369,45.1034109178386,110.458889159617,0.99697767883563,3.2716674685738,0.722048623266621,10.3555398006941,3,White
6.60662565409235,0.249071545710236,0.421586249731899,11.0352906473936,0.0498660035424091,79.1969903599912,208.329987882984,0.997096707007385,3.24272621647416,0.518737055025754,9.4542478131636,4,White
5.9783657296462,0.210549765415739,0.379561927237126,0.838948929923813,0.0209363820392645,21.9032919161948,94.160085879855,0.989662861883115,3.27415508039854,0.320072491076775,11.8130427530413,4,White
6.67039177818475,0.239830983542719,0.411937162960127,9.48943622938108,0.041013198187103,48.7857242584645,179.335086090906,0.997215771009032,3.09963784847752,0.613291689463306,9.77339279937991,4,White
6.09498183222919,0.302337278809592,0.210986841517806,1.12892836247329,0.0328825890021477,32.1614092705177,110.939412222091,0.990092541991874,2.96199703710813,0.42411178601185,12.3504716443658,4,White
6.94903011473895,0.241096795869827,0.370896052937802,7.72338309153797,0.0440517891702039,58.2246841587974,207.0598270893,0.996624919879264,3.20264185888382,0.49653016379968,9.22190622182431,4,White
7.23353007995339,0.211924352627861,0.290451717395428,3.17041774180451,0.04511290966881,39.9800902208486,117.0626076959,0.992504051732726,3.00805528503692,0.603087512843754,11.4123187912278,4,White
6.58968867277615,0.219499814465602,0.291018777832382,14.1206094945924,0.0470026846722208,36.2486829775447,112.604719124371,1.00001333144365,3.05099649188745,0.505936421503273,9.00460450814416,4,White
8.02762455809061,0.28942525126237,0.492729345508882,6.79266196162139,0.0430534557343113,22.6242832634844,140.725937876878,0.995392990198141,3.16144110262438,0.412017868999046,10.8625582639204,4,White
8.59117658040905,0.552241053090012,0.0908746843533143,3.28841312710066,0.0689114831936043,7.98731308337837,16.0024838199982,0.998448319014088,3.23199815744726,0.438686736906516,10.1294835277575,5,Red
7.41337948297476,0.220603035132761,0.399110358943373,14.8973743663676,0.0429322447849196,43.8684889109192,124.674316435603,1.00088650045545,3.34119223978047,0.409022797211603,9.10703113158752,3,White
6.63207220538381,0.612983929717041,0.0109895880445435,1.89736181515632,0.0810587927839978,8.19876921691193,23.1783037324313,0.99835497354273,3.69130682086261,0.72914908652933,10.4209689475814,5,Red
6.79000414517215,0.219625198007783,0.302260219150184,10.7140567518341,0.0707628971980042,65.6785370341411,176.801799554198,0.997986395334439,2.88125871940474,0.420329046583124,9.18688210749603,4,White
7.85109280208582,0.331080350671054,0.280285257091192,32.1705749321901,0.0541091446666855,32.8764530769672,190.081033947659,1.01059141919411,3.14564532549807,0.38256434341275,8.71134161635556,4,White
6.37480025765606,0.260404077862486,0.31185127082788,3.58191352522376,0.0310383591657464,35.5031308475896,90.1492676460051,0.991513792877299,3.2179276075229,0.61944127601065,12.5148288153494,2,White
6.74972545861327,0.322040567076849,0.210394735354078,2.31130829505073,0.0449525348953277,16.0739362057879,59.6895814770398,0.99461864038065,3.16653012625361,0.393037278680998,9.3281685437934,4,White
6.13268496061056,0.19133539039794,0.289968350366674,1.16540686177074,0.0470548933919364,29.0834881984492,99.0187898826402,0.99121764174602,3.23041928976822,0.530179507880271,11.3620158223872,4,White
9.73722977880802,0.685568283277475,0.242134975376254,2.13831266215524,0.0881906442735335,5.17902519680876,31.2063173434351,1.00071062038364,3.12856446967983,0.598549921881806,10.2765098135888,5,Red
6.64853651061137,0.105818108688212,0.320159638787521,12.5803679240438,0.0518916164007308,32.885548264967,117.591715981408,0.999186391960624,3.53932759323877,0.451143518824211,9.14307689940496,4,White
6.71989845129703,0.27214792606296,0.220299537339813,17.4462144440294,0.0350687346930911,16.5426421078876,111.876231279319,1.00024744179023,3.05129020461063,0.528134245798166,9.11180991806287,5,White
6.83721400893818,0.191232476863067,0.313602531422869,19.2888559897106,0.0439169493718671,38.7215314136864,176.317031235805,1.00093932946601,2.93128204586761,0.521656093144499,8.99322561700784,3,White
6.10847126836593,0.181080377836564,0.377557745147913,2.30614759709321,0.0338307071207586,28.8292677950879,116.977580070038,0.99037581934005,3.16718371944331,0.489839136757701,12.2763492974187,4,White
7.395244418122,0.492543695577737,0.241218962793173,15.0010134191976,0.0309940786175444,37.6364914376495,160.770061298631,0.997019415917682,3.13023595869129,0.508627554884545,12.0134300427337,3,White
5.43737903898456,0.162169892483513,0.2196836051931,4.56932307914151,0.0309669189543619,30.5720151954756,91.2897007509511,0.995627187215344,3.24377514825684,0.360324581209582,9.60931673249115,4,White
6.23926796523738,0.255618471387413,0.441871059481713,12.2456265237742,0.0459762507853371,52.141226284739,202.353508258222,0.998042437239252,3.24175703108494,0.539127179479779,9.63156749635021,4,White
7.52331828197875,0.171376454283571,0.341596418895656,1.38254842274273,0.0360394772910753,11.4917290294331,106.317921929184,0.992192969358284,3.03558281287099,0.743580469850292,11.0288817903157,5,White
8.60938678780876,0.189849386640928,0.493776890055236,3.52133965976899,0.0448084778515695,31.2515406715555,137.453853901239,0.995202576690114,3.12717006793475,0.512186188834606,10.0829772873479,4,White
6.684022473677,0.161287193732169,0.320659838513919,12.1375568254074,0.0360175264573048,16.8332378228171,158.144165543868,0.998240630819431,2.89140042707004,0.360588616797672,8.95904137462358,4,White
5.91207797701187,0.171457071428625,0.282035925062688,0.700011333916225,0.0280087494363459,4.88409832204442,32.0535621667099,0.990492062184926,3.13292794692337,0.319365121335042,10.5644764688979,5,White
6.97367957528032,0.240675419209657,0.230012936243724,7.17994125777447,0.0420934714214346,20.142778468309,115.906886262316,0.993319165283811,3.08877006170069,0.852540945083614,11.3877586433076,4,White
6.35007887322386,0.160130546144994,0.222944362025759,1.38507025269952,0.0408974742034422,39.6027184717886,141.009957253736,0.993832899768142,3.4734533803985,0.580485011804172,9.92944910159754,4,White
6.27955734559882,0.311333908607822,0.308328703167067,12.7231099763521,0.0459860680535864,54.9176723007238,152.287322812787,0.996609600376155,3.01890528575629,0.592912634945269,10.3755243568251,5,White
5.7409454682458,0.219751031541957,0.199907172662669,16.0818438501621,0.044950333135501,42.747998611847,111.444593153137,0.999382563323081,3.21998272698692,0.461254093197148,8.9198143915137,4,White
6.79683769145791,0.361344294874658,0.212148550674752,1.49209063408942,0.0499950488328484,40.6087900374141,194.950522483166,0.993416403935281,3.1631615476794,0.4104476138001,9.87413459043637,4,White
6.41965908799009,0.572718055700743,0.0210261606309542,1.74836062267261,0.0678009899872729,3.80964056913299,10.2928405907591,0.997198357348476,3.45595956868761,0.679919637667333,9.54109275185087,5,Red
6.13523140809285,0.232326748812479,0.362787163856357,17.2306557515039,0.0401320136140986,35.7053267893649,123.23033329945,1.00067860345841,3.24336494704882,0.430848306485704,8.85556567704588,4,White
6.39333628522149,0.864735297515868,0.0311362113143773,3.1219916939205,0.0719315755377889,25.8323550505757,61.605871929773,0.994759683938789,3.61394348428112,0.490620509285872,12.7059487720954,4,Red
5.84868810921032,0.251272625476042,0.282056489515646,10.8762942271241,0.056818543814058,46.8856552596778,168.828085079005,0.998531723259357,3.41219201584396,0.430198651282702,9.64710668061129,5,White
6.09983533985047,0.220637512729853,0.312580256130629,1.40099180710509,0.0398691896086309,41.3661768866398,135.869943991386,0.993196123518846,3.45658123001305,0.5919428022653,10.9891353900482,5,White
6.63230408209737,0.348454198464588,0.342179285012373,4.73539238849961,0.0329939217467001,8.08536223121161,117.849687773591,0.993360990145135,3.32491630401892,0.809185651452949,11.7137684831391,5,White
7.92580758419547,0.179680117122357,0.462675839848336,12.9793671893388,0.0430328058296314,39.9376239402626,150.889952804154,1.0008575626724,3.23687758016083,0.761748807646045,8.40768705699305,2,White
7.27138293664083,0.361259345275364,0.363168427513678,5.56935899567528,0.0389509406872628,24.8907739905671,99.4782313298894,0.992134742389209,2.92708636449585,0.588295068236501,12.3473231553626,3,White
5.34450281220475,0.23155959158055,0.359569218959129,1.5271742908733,0.0310235437251502,76.7417472250195,125.076194262152,0.990914545975952,3.23124731977423,0.990366930769983,12.2692561729568,3,White
8.36374681807529,0.260491083646157,0.413629934002631,9.14491706975828,0.0430069093507959,40.063739167246,161.778396683204,0.995729273379984,3.08840404520157,0.380353837451276,11.9593271329784,3,White
10.0746789651166,0.494406794191927,0.201109833421063,11.1065442442806,0.0720419444636459,13.7153194798611,52.3138254789987,1.00236942930078,3.174184140523,0.694464658516988,9.10091177245908,4,Red
6.06292187352763,0.33128937245687,0.270659024977885,0.797527566744941,0.185937553873945,11.4306040773209,188.279376445058,0.994067803347909,3.13575374918583,0.616957914512203,9.32767095589537,5,White
6.97535706624694,0.252447072196869,0.261308646154831,5.41486101188603,0.0249609255120154,34.6008482302031,140.572729131233,0.995836718869766,3.14678942631034,0.719368887139757,10.6753160180892,3,White
7.01587019495727,0.130296389036726,0.368726989749002,12.5297568807169,0.0429618439599557,37.0022552648806,99.170094561584,0.997195682348625,3.07290560649918,0.551170916150705,10.6331074091042,4,White
7.10261051647336,0.340001708025006,0.100867087800431,3.57214409241666,0.0449883193615724,18.08828696644,62.4151705113056,0.994500895341753,3.01596045953055,0.390890237613948,9.12692142677562,5,White
5.99761683287657,0.331094292901535,0.200896650994713,1.78610528086542,0.0319552114946243,51.4189969456619,165.77560429898,0.992932821307776,3.40138527135639,0.529796031457788,11.0435748015826,4,White
6.71551592068916,0.19088775843941,0.359115117484862,1.88238583432261,0.035955007062547,31.4028398677658,92.9733576162728,0.992826814060072,3.14448229534942,0.540492214552128,10.648786402852,3,White
7.62594794609394,0.419998362478768,0.0807074901301007,2.74619490258483,0.0850296630200736,14.8749842169142,47.4316246250876,0.998060642976376,3.21688965297052,0.594707801994179,10.0005074839325,5,Red
6.29517850707717,0.439062266306398,0.181187448270131,7.79079833933232,0.097036467260205,29.8734235149557,219.210718078124,0.997662214929517,3.56896276897873,0.724467032606372,9.1254861918744,5,White
7.54169451094184,0.231659994662573,0.681735227241691,10.904538650378,0.0480153863898653,35.9866086926341,142.633702524762,0.998373772942227,2.98117889471019,0.380122579913481,8.72764203180897,5,White
7.02803399895976,0.232818418829299,0.361707425403578,12.8847350999234,0.0521063226400762,71.6377128842663,174.296733939924,0.998340656205857,3.15528197028278,0.492884745007394,9.81262573452434,5,White
8.1424510536994,0.302848129744802,0.444343071248393,12.25000984623,0.0439974584133787,53.2839280401972,166.803800369899,0.994890686668759,3.04292406399396,0.330977898775884,12.0142849326973,4,White
6.21015372389351,0.25149874194907,0.421242241687215,8.22325901169968,0.0500254427633325,52.1362461350966,191.635268354673,0.996730305956585,3.1563013968448,0.471592760045415,9.2099067239547,4,White
5.6774050055716,0.296957538672936,0.201540967117509,2.1425868080802,0.0502195882488968,17.4526307272434,135.199561417262,0.994947637993904,3.22950975318131,0.678735509180177,9.80062104961921,5,White
5.56552316205598,0.498934943316616,0.0922813762329703,2.29767678207918,0.0497717612769217,15.7954653911575,100.857041234848,0.995329610014195,3.64029883273318,0.631757788697326,12.9068659031481,5,Red
6.08060419561781,0.302653457115514,0.262212746400474,13.1544602159853,0.0470250344193359,56.2122126260925,201.034203583877,0.998424842415161,3.18179441259898,0.428876695099086,9.46954089838303,4,White
6.17106251621698,0.300262259902348,0.170259973653574,2.80520508316993,0.0409870271056631,24.7631944013844,129.504858526153,0.99510758378678,3.01032285632764,0.458207580722472,9.02443373132708,5,White
6.69459634954975,0.301515487217763,0.502489887186619,11.9141237877151,0.0460254969864503,40.9580208212133,128.167738572472,0.999283455540847,3.06529167376775,0.529192089321715,8.87582138776107,4,White
5.81882348228985,0.62089770527029,0.280616936711392,3.50771784701847,0.0400863773480636,52.6198374220984,145.324680169876,0.992025904078652,3.44283334608293,0.437723728273367,11.9601482132396,4,White
7.01559339180535,0.170169083175158,0.371145177247171,5.71996272188103,0.025941946406494,29.6363452535287,107.064378323,0.995182047117727,3.18165616204403,0.492850653877441,10.882919776665,4,White
6.95526779358596,0.260646291267031,0.59188782010047,1.41028927168322,0.0379582530878191,38.5994562792887,113.251040922898,0.99274893025572,3.3407183240357,0.41110045321514,11.0481377213781,3,White
7.29405046523965,0.211328823607285,0.300802411362779,10.6129815006761,0.0380026473850129,18.3921342905675,105.608549475906,0.997710759773424,3.39761271357655,0.500201773232394,9.5076511737279,4,White
6.89503856257377,0.191930953993821,0.351780843260492,1.71857593956537,0.036994130926007,31.7552473109932,95.8780447709383,0.995186864954695,3.22309049784275,0.53781596244966,10.7744877964813,3,White
5.80908546574187,0.393419600015009,0.251082576702941,4.9192315673427,0.0340654695651919,47.0515282940048,120.908331160887,0.990815218714661,3.27074254475468,0.581023419785767,13.0995379358926,3,White
5.83663819790569,0.677778514047125,0.0210559617736316,1.82175846468273,0.0879071922138574,22.4697004792263,101.061916284625,0.995898095534854,3.54974621830924,0.51865984956137,9.93723491875922,5,Red
8.4449505306997,0.260375536680304,0.211913611314606,15.6385585981851,0.0748527590330255,40.5609033528521,191.011652606967,0.998948245497091,3.02084662092409,0.495382498152483,9.67458915797763,7,White
6.14723620270572,0.251628419054926,0.441433081897512,15.5197825362257,0.0580805065632645,39.2792106025208,144.772581574487,0.999027747624602,3.15311446952886,0.510197389733288,9.17926759628348,5,White
8.70247630130514,0.421350210138029,0.450813621415478,2.48601212009383,0.0729747165562908,32.3222105536031,60.4946840068353,0.997607475811616,3.34894252395346,0.775822726328992,11.9458859639504,4,Red
6.64545651225167,0.11102965527859,0.341700998697757,8.9502743602101,0.0438911459054141,42.6737611566537,120.123645871013,0.997479339011876,3.42796838895779,0.400923371250959,9.26607057121314,3,White
7.86493012949674,0.334213043034115,0.229098938605023,1.69570593547645,0.0780791972478367,18.0716616728817,41.9805310921769,0.996806793508115,3.29879016358395,0.651460550789133,9.32833779211924,5,Red
7.90087665764465,0.161855371533236,0.641418493575421,17.1900237281187,0.0508335695430965,69.9335522689985,210.349587974079,1.00134582234069,3.13478466124665,0.510770637949651,9.26250768141514,3,White
6.36793730887795,0.271426105718511,0.493218804416543,7.42967546572424,0.0470155894745867,55.3331450313696,198.237374814249,0.99679117228725,3.25530081335044,0.431942663809112,8.97220961914723,4,White
6.52232595014542,0.429507105621743,0.180550265328429,12.9329389861205,0.0329300138945732,26.1479848657104,121.857678314758,0.997007109008565,3.23810167819323,0.511738130070543,10.8771429416552,5,White
7.42908593887845,0.211027852609341,0.491231719929692,2.51602190883878,0.047941892694254,19.9633871833694,123.73774575323,0.992993248897378,3.15381672457351,0.482221521754695,11.0605456065743,5,White
7.43207077713111,0.22982829951205,0.290632489711,2.69747823936644,0.0320095377846337,23.5186358002125,86.0579098870316,0.992349027446143,3.0142934087067,0.539125073463843,10.8985018869466,4,White
8.53428024906158,0.370226795365604,0.648397765451787,6.316489901484,0.0807750442743679,2.91232367377654,8.39230600160877,0.998078170528445,3.26882079252473,0.577951246634514,11.1250041395152,5,Red
10.3685598242155,0.427738841025609,0.441872127519287,2.34959138806331,0.214499709983013,5.20644714101802,12.8069998800116,1.00019465410828,3.20403554092338,0.633849002290208,9.54936078734948,4,Red
7.04140974202596,0.131616572186284,0.401152443756539,1.25108847471771,0.0479110359471963,53.8542121904537,139.236503555886,0.993949801306927,3.30691289630566,0.967237812655329,9.86660680714316,3,White
6.04880221590631,0.440677670362992,0.259890390862635,3.2063039306125,0.0540831177561561,54.5016747123625,120.494451940192,0.990462704888092,3.23473504475503,0.389297097118624,12.7392296021437,4,White
6.10164162199155,0.270482381059551,0.401999466019368,1.71226271707907,0.0220443307639842,18.0867918893262,78.9813479608037,0.989896483906701,3.26305730116804,0.944775216746831,12.8487276523987,4,White
6.0577852028411,0.250420694364456,0.401003594761275,5.77142553477804,0.0530422858629352,55.9586830583579,168.213162386509,0.994658721616452,3.16487564354018,0.877173854102817,10.1977313530871,4,White
9.15902182467763,0.339539050408307,0.541208101040024,17.4378110132521,0.0609419477315179,49.0362283471625,231.354986697688,1.00268984833709,3.09819345077346,0.609375923749499,8.68821489266351,4,White
7.28314859140819,0.268659127717757,0.260568246337472,11.6154126510797,0.054074192187789,55.2066718306748,157.821528513292,0.997075050461394,3.12251574483505,0.602304047512466,9.84580221235585,5,White
7.79397353975619,0.292420170109915,0.329815397204878,9.0173871347371,0.0360817650267334,32.2704713014258,182.050631107701,0.996767483863864,3.10552057858454,0.459244870604803,10.5042198502355,5,White
5.95203528142988,0.261749090393725,0.260070869763336,2.14914332053685,0.0359699367658946,8.9877458035324,78.5853809901223,0.990533798949305,3.12263526757938,0.483042557726909,12.1246918618051,4,White
7.45736174948929,0.1802130841086,0.302413369474914,8.95819025708074,0.0651146087728156,26.9841517701469,105.594315199483,0.996810384573509,2.93984499024764,0.55992875246658,9.34105426908993,5,White
5.27960495393382,0.310679796264027,0.381062547944213,10.4428274768709,0.0319004288059385,53.3396787390168,123.357470569808,0.994731673189403,3.3432261976577,0.464150887162102,11.8062912177893,4,White
7.77722998557652,0.510935819560397,0.279985482063283,1.95515336473684,0.0880424317281853,23.6947178666987,49.0216985610034,0.999365361552913,3.40649349065506,0.742500530338805,9.0607333752369,5,Red
6.19347082004727,0.289901089897172,0.290047073777076,5.53281881359744,0.0470810585718206,32.5074484600107,163.434788901599,0.995659180885108,3.2337589557072,0.513191203728995,10.3809945290574,5,White
7.92443859699447,0.617160945738927,0.0507743767144042,2.36953199462352,0.080089767123726,5.99147472524124,16.7787559894546,0.999429985830878,3.28208929765183,0.628013143647342,9.23402710948018,5,Red
6.1874133023201,0.262301831304337,0.32268184124939,15.3846300861773,0.0320659291528583,62.0387560406249,171.324418065408,0.999317593383395,3.31088654705357,0.610862592158387,9.3485416400424,5,White
8.45687854277734,0.270862165515226,0.301773480657787,2.15488895580336,0.0377933573594957,36.8353334870152,140.286037628219,0.992541627861505,2.90147969443231,0.300785795521558,11.651361413619,4,White
7.84103516462169,0.300227896572562,0.400586060659638,1.85347775288174,0.028981295719051,24.1392276787941,105.183164026962,0.992753842765826,3.14174707275148,0.39064119846192,10.8915715110314,3,White
6.03387378537446,0.319838348347451,0.368988445704421,1.7429788088927,0.0521055834495944,14.1527966075714,191.859753328845,0.995214805781191,3.48441164074293,0.443262106498536,10.4948493616869,6,White
6.69448248349298,0.232281537985417,0.32160184643151,1.65751074338339,0.027018038100522,39.9615968391833,148.550623595018,0.99067012582683,3.29073561392357,0.54076402955171,12.3081244095918,4,White
9.61329123297486,0.34025738113774,0.370102353113986,2.11122490182051,0.0761005132180965,5.41680918979167,12.9606129423566,0.997718566329191,3.23093459338868,0.615072023476294,9.30349647032952,5,Red
6.98343321014114,0.521893985649279,0.0710732697552192,1.39502648192927,0.0750679031774224,5.3451028047453,21.6653751362195,0.998353785303484,3.32582406947629,0.812188564768498,9.52791549962407,4,Red
6.10620941481538,0.160969864632849,0.321768648790055,1.13133987564689,0.0371079824788276,76.7927970259916,200.520756717905,0.991762851947128,3.20339625540306,0.412096347627244,11.0281924996373,4,White
7.59485466745635,0.282541951663787,0.631688274294694,11.117909486311,0.0400050462178703,57.8495968393295,205.533914575063,0.997249235819265,3.08474826634341,0.442543591269013,8.81569001765579,6,White
6.58199269173508,0.460911027767382,0.49418649328242,7.29433467526046,0.0528891686125203,18.224485368361,191.070893749809,0.995970151430185,3.11657419577185,0.379293023219116,8.91467460381891,5,White
9.724440659864,0.488098642696198,0.583424048857697,3.46870514326122,0.0952153359999354,8.43602136992205,41.9876519530457,1.00164315148714,3.29693466262187,0.58176103413571,9.14156517270133,5,Red
6.69520340808362,0.261042981480449,0.508333730386464,7.96356266412165,0.0630059978768924,51.0792421074193,199.211468029584,0.996035438632118,3.12810726865876,0.496936383517711,9.48749048726569,5,White
6.36382708498672,0.271538356234272,0.171376991913912,8.42879140562941,0.0449747840503095,61.3234356199994,204.88546175633,0.997323783014266,3.23351686301901,0.471628094144533,9.29356778372491,5,White
7.88757885244797,0.604571685503942,0.0610317015203042,1.61597855405156,0.0700480507455506,15.442659149264,61.2651500818549,0.997318941190502,3.32087861601579,0.461805578647616,9.38448018045655,5,Red
9.45735544497061,0.593977349938514,0.442229068079343,2.27803829898795,0.0720392677565411,21.9229909651648,65.1230774210623,1.00069244762134,3.42449091182716,0.630258768975057,9.5451670946133,5,Red
7.11570644275399,0.321207453028595,0.469090493863,4.94098627339084,0.0448869707781919,18.3531843307362,50.7018829416579,0.99251341243732,3.03899703318366,0.412740067901837,12.6898807016369,6,White
6.99419616895262,0.241052275621854,0.359971078392193,20.9065113858448,0.0320896834009284,38.7493137386099,144.365171256279,0.999390160264018,3.20222913151989,0.330858257892022,10.9087968057445,4,White
6.01408088338359,0.310053735383353,0.320676239804401,7.45658777860223,0.176048449429563,46.9655500778268,148.186586501418,0.996767451242366,3.15753560038503,0.504380856363659,9.38974513537303,4,White
7.09310316508461,0.230623905003602,0.382731596795317,14.3332636329395,0.0588808881369508,51.9554537037178,189.695302824301,0.999780051408453,3.09588389856511,0.441413223201383,9.06769121382916,4,White
